id,duration_s,endpoint_bool,prob_left_zero,prob_noise,prob_repeat,prob_unpadded,prob_variance_across_schemes,max_abs_diff
f9359bec-a28c-4220-97f4-3530a3884cf1,4.24,False,0.609665806340192,0.5556467957559679,0.44104334822193786,0.4243629225404647,0.006021024236556295,0.18530288379972726
47dccd3f-18b1-4a74-8257-9d41a640b619,4.103,True,0.3435741361102255,0.3445280423513678,0.5214779302121155,0.55419350605725,0.00952202295485367,0.21061936994702452
1e900f5f-7533-4f44-b160-a93e9a01c966,5.32,True,0.46004279513650825,0.4597069949415313,0.3276909660009046,0.2987064345798603,0.005483503504418602,0.16133636055664796
89c728bb-7918-49f4-8479-e2501a19d0b7,3.72,True,0.8899569832275729,0.8835711494829881,0.7224453986251504,0.6971144904995638,0.007916149064088135,0.19284249272800913
78c03ec3-e0cb-4cff-9280-a2564cf24e56,2.7948125,True,0.3698970537891149,0.3848389018050806,0.6900397043177077,0.6756026212460403,0.023379373078054787,0.32014265052859275
6ad96b19-b3a3-4380-88ef-0ec0001a410f,4.8,True,0.5837728808431839,0.5627977601123042,0.4507857475876904,0.4300091980732952,0.004523747600504653,0.15376368276988872
00c0c5ce-1b18-4900-a5a5-2537e39a0406,5.72,True,0.6866458764062862,0.6848758125610344,0.5172931607278517,0.5213203948068227,0.00692915804914342,0.16935271567843446
bbe92b39-405d-4548-b525-45a72830837e,4.122,False,0.4740591691585197,0.4787124368136401,0.41253238207735343,0.4450684464127913,0.0007011233531969447,0.06618005473628669
db027fce-794e-4c6b-9a08-423cfff9f834,5.48,False,0.6391279664458421,0.644811380862572,0.4836975125783477,0.4761153349843431,0.0065773480669008115,0.16869604587822884
3dc009b2-b5ec-4571-92fd-bc76708c3e02,4.88,True,0.8138402398301621,0.8158948868984475,0.6543150182648877,0.6342074178066652,0.007327698412934604,0.18168746909178224
2481b203-28d4-423c-8fdd-0ce81619e474,5.16,False,0.5459094544186233,0.7592194959981499,0.6864561276205442,0.6847513615881121,0.005960908338789989,0.2133100415795266
4acbe215-9df5-4821-ab98-dea4f4761407,5.2,False,0.43252055686190694,0.43084511390869823,0.3870453045048837,0.36587801143177195,0.0008187022844708082,0.06664254543013498
fe94a90c-c0f3-4e42-a837-1bfb485971f9,2.36,False,0.8719194786554368,0.821090825260281,0.5399635532559448,0.5325925757858974,0.02438994685925497,0.3393269028695395
95ee5936-5ae5-40de-b88c-0832b72c3367,3.699,False,0.6647759355048909,0.6652335591331253,0.5131341870930888,0.4750884236526649,0.00748210331694266,0.19014513548046041
e6574536-3d4c-4d83-a9c4-650c32572a74,5.2,False,0.640521516980401,0.6108768309829029,0.48054376159544265,0.4837213518171666,0.00526395645990995,0.1599777553849584
c94974da-2bc8-4373-bc70-7052ad7b4d1e,2.838,False,0.06485587144805058,0.061355600512061,0.08772589601799276,0.07136748966676862,0.00010255743500934501,0.026370295505931757
edf32bc2-14c4-49e4-93b0-49ed8f1efb0b,5.9210625,False,0.32478129080443324,0.34699791171694844,0.758350948247532,0.6737360509142254,0.037085903988945984,0.4335696574430988
085b5325-24a8-48fb-b26a-ebeaedf8e8b7,3.773,False,0.6367973943339073,0.6361692223623524,0.38826872689933434,0.3199672971986351,0.02051572512592418,0.31683009713527216
add8c16f-c7de-4c8f-b7b1-5bb2818fe8f5,4.76,True,0.8797302039420604,0.8852099936602076,0.7220621413658489,0.6925422694970104,0.007783629083208496,0.19266772416319722
46b3f0f4-bbaf-44fe-98f9-808cfdf406df,4.36,False,0.8738132802106322,0.8710171335199081,0.5274789895607004,0.5037830053985182,0.03189490777945408,0.37003027481211404
7e1efb0d-20f8-447d-930f-c8d9f565387b,5.12,False,0.5244000860296401,0.5225294724525835,0.3756311076777332,0.39208389707846536,0.004906822122553895,0.14876897835190683
320badd4-0c5c-4f1e-8989-a7a6f63c6479,4.071,False,0.5374084946835908,0.5292623172200052,0.337991191250285,0.35354611336224673,0.008833861244428112,0.19941730343330577
3195ab54-24b2-432c-a9d2-98865cb4a3d7,4.72,True,0.5844142436130915,0.5811381033162647,0.529400828750954,0.5456172769384718,0.0005464913381884874,0.05501341486213751
3d9d5dd3-cffe-434e-ab11-d1fbf530c75b,4.96,False,0.6806739844936494,0.6661664768513466,0.4440435923454984,0.4374356734324447,0.013566831692518919,0.24323831106120464
76dc3969-9bc9-44b8-82cd-3f0b79cb21ea,5.64,False,0.6004681864427033,0.467093990475314,0.3535140701322493,0.3494215150898192,0.010535212605328118,0.25104667135288405
ee9d7d8a-2f5f-4a08-8b37-524e32b10d1a,3.716,False,0.9234934761909928,0.8255245894354679,0.4262653218623018,0.409916413103653,0.053312534109572964,0.5135770630873397
09e621af-0b13-402d-9d54-ce106698c03d,4.56,True,0.7710681928806804,0.7681929925968389,0.6042866187467635,0.601707649627577,0.00694354210951481,0.16936054325310346
7f708722-c091-45f4-afaf-9c706ca92d41,4.04825,True,0.6186955392896829,0.6148673808917113,0.7795999594621539,0.7601876166269098,0.005909782974244786,0.16473257857044254
014dcfdf-069a-4be8-b2fe-292d5f3860a9,5.16,True,0.7818873059880954,0.7648236597736003,0.6510059897251674,0.6356181280567111,0.004293817319362408,0.14626917793138428
6bf9df4e-91bf-4e0b-80e1-1512d52fd92c,3.12,True,0.9552780514948392,0.9519996675825342,0.8112505453616575,0.7944116291264379,0.005722533158749571,0.16086642236840132
29187691-e1d6-4a76-8968-844130e50e45,2.96,True,0.9658531812805637,0.9556994454577156,0.6191517537425134,0.6051526940782388,0.030422072940568506,0.36070048720232495
b451a25d-f642-44be-b0af-d679bf2b6ff1,4.16,False,0.9120656610141555,0.9037273336606686,0.5782295196208893,0.5604538952468997,0.028703024007271115,0.35161176576725583
2fa635c9-5146-48e5-a548-f78e4bfb6e8e,4.52,True,0.7531617126379283,0.7530978687407354,0.7141102004299122,0.673938596762797,0.0010750820707700179,0.07922311587513131
9aa85eb3-efac-46dd-b141-eac1e4a72519,5.621,False,0.4961487074755935,0.4054005255299433,0.20956393779117014,0.2140458202493885,0.0153085488327137,0.28658476968442337
429f843b-65e1-458b-8da3-b15d818a1b86,5.32,False,0.18837175286008453,0.18028038298397395,0.12226864920646534,0.13564063493764703,0.0007970337337731357,0.0661031036536192
439d4a6a-4ed3-4ca1-9989-fcd875833975,3.62,True,0.6026516814574713,0.5868379432828997,0.25986417565009745,0.2323677571715062,0.03051128397676838,0.37028392428596507
a26ae562-96c7-4c0e-8c6e-1f503f212210,5.717375,False,0.036879458937151915,0.03798576816125009,0.041805574310258053,0.03799401680969786,3.4907331035005234e-06,0.004926115373106138
8c679c2c-bfb1-41b7-9b3b-18c0b6acefff,5.12,True,0.826151709653098,0.9117069296566271,0.8414736707194732,0.8144391117052001,0.0014260155976576476,0.09726781795142703
33fe4b77-9fb1-467a-866f-a3b478f566fc,5.12,False,0.46387574946793453,0.23630402843362233,0.2361785621048164,0.23028447105513605,0.00989192336376586,0.23359127841279848
c591bade-78ef-4010-95db-d7c0682b4406,4.24,False,0.6406339349160931,0.6378769105655879,0.29936106046703237,0.26660020446852023,0.031868040904657044,0.3740337304475729
d898939d-2392-433f-abd9-e5dc1b17cbcb,4.92,True,0.6808234148415431,0.6918325021472711,0.5709686538562986,0.5458594346857463,0.004184451474319348,0.14597306746152483
3e916b63-5683-4cfb-8b10-01c0a4f24a21,5.36,False,0.7087894384861889,0.4772163038260685,0.4152123216183276,0.38195671937484277,0.016291130240405696,0.32683271911134615
f01a38bd-adab-4589-8707-6b24764f05a7,5.8,False,0.698027134714156,0.5137264103889143,0.40139989637622114,0.3886943791757937,0.015378307119162991,0.3093327555383623
89dd8f3b-5500-4a9f-add5-a17405a088c2,5.24,False,0.5914457103106031,0.6989328195622938,0.6509336462476725,0.6224522717760088,0.0015636302219761348,0.1074871092516907
bfc17709-3d02-47de-ac86-f231b4053314,4.04,False,0.5503313689214949,0.5484185719927241,0.41921151751432606,0.415850038694603,0.004347592555773583,0.1344813302268919
dfe57b9b-6790-4420-9a69-1005f5977a27,5.92,True,0.807221090835548,0.826728350762467,0.7329797951880405,0.7104313910221219,0.002380172137926158,0.11629695974034504
24d27cca-ac4a-43f6-8303-03bf2042bba5,4.6,False,0.4386251595197352,0.5378536835990857,0.6206186346066184,0.5991762302350674,0.004988427488715022,0.18199347508688318
d4d6918b-29ff-42ff-806f-3ad1acef41ea,5.2,False,0.3038942821197824,0.35155791691322374,0.28676410982890665,0.27387917986526494,0.0008665260183625223,0.0776787370479588
85eca1f4-1bd8-41d2-960e-67557185258e,4.96,False,0.2435070174933197,0.24589806020864896,0.45830348200137627,0.43576631980650016,0.010298801279114988,0.21479646450805656
6b7de4a4-f9c8-42a0-9c16-fbafafc792c9,4.2578125,False,0.2919185821077106,0.8292011468461405,0.7215170496004701,0.7108739078905145,0.042153839961858945,0.53728256473843
e569c533-1762-491f-9b51-5b56448a3a9a,4.76,True,0.7203287920963897,0.7185274210871428,0.6344736758158727,0.5876966423760768,0.003208465542386553,0.1326321497203129
94a1b5fb-c1c9-4cb8-bbae-ef817e5def06,3.4,True,0.39782731290310036,0.3933917627913191,0.42573419746087,0.44727165319196005,0.0004785092979014544,0.05387989040064095
eb7756e8-7936-4c7a-ac90-c352cc3016c5,2.92,False,0.6409594106177976,0.5847253218329475,0.09869474128255618,0.0816668926285012,0.06872530131769433,0.5592925179892964
3ffa8e82-784f-4b7c-acc3-60d2627a9961,4.72,False,0.48136823953048485,0.4806067290285841,0.5096320854480991,0.469536146691524,0.00021950854491134178,0.040095938756575134
54d528f7-0323-489b-b508-309c638ca199,1.12,False,0.1618825675377455,0.23438626593225084,0.3155893383393133,0.27605453559432713,0.0032381862658814563,0.1537067708015678
129e1aa9-d0ff-468a-96ac-9e68a740a18d,3.348,False,0.539965341677423,0.5383570852826125,0.3997330938229943,0.37639361409708166,0.005776055513193353,0.1635717275803414
b48a33fe-fb6f-41a4-8afe-d74b8ade9a97,5.0346875,False,0.7270817665659548,0.7165757714531746,0.4142457887266819,0.4084392337106902,0.02411844057105393,0.3186425328552646
74d189b9-a940-4190-888a-5436f0e27935,5.376,False,0.7280701781931753,0.7519230004357801,0.6377439756229727,0.5860308259515156,0.004508391918511547,0.16589217448426452
c5dce2de-077a-4e46-8e34-17b40be4cf29,4.8,True,0.6966949435268939,0.6775444482656241,0.6577423988138055,0.6294612935720959,0.0006192711085055036,0.06723364995479797
384803a1-e023-4a60-9507-073ed37f5502,4.76,True,0.6967491610192238,0.6926016062914007,0.666929953213477,0.6315677900438199,0.0006743525980093745,0.06518137097540389
6c44a681-43a9-41b3-bb9b-8915a436b715,5.56,True,0.6196752839055104,0.6058574190871842,0.49433925236566206,0.5126128605531453,0.003051699415356445,0.12533603153984835
87371680-e39d-400e-9288-efe701edea44,4.64,True,0.843614844189974,0.8736324127405983,0.6790021033261703,0.672765504636099,0.008465954561238682,0.20086690810449936
e294724f-1714-49d2-99d7-15e9e948d83b,3.88,True,0.5964121096779055,0.5361312643245828,0.38538299000685816,0.3644965707668005,0.00966072747532462,0.231915538911105
601cdb2b-15f7-41de-89ad-eceb0b8603f8,4.96,False,0.599500894071503,0.5991178525644305,0.207235460286021,0.19965399996153302,0.039184407090496774,0.39984689410997
bf85d6b4-cac2-4a72-aa2e-0a45359ee78c,4.44,False,0.34417023942713576,0.3459101550644362,0.1977622218923557,0.21085074077632832,0.004973286777685881,0.14814793317208047
a0bce830-10bd-4e6d-99ae-b4e16fa1c888,4.32,True,0.7975321896161904,0.7079537100816361,0.4055016142115814,0.42357658789072483,0.029639336919057596,0.39203057540460906
6c244046-ed2d-4317-ac82-fdc35c670727,5.76,False,0.6076751950022343,0.610756967074568,0.5224407412286972,0.5010366897899069,0.002433913039760923,0.10972027728466105
eb5f3cda-2025-43cc-a5d6-aa235a4a7256,5.8,True,0.9485584522041988,0.8740919920662648,0.6373504057187217,0.6213178348932414,0.02060503250431221,0.3272406173109573
84c01a80-4eda-4808-b96b-b7324766b27e,5.6,False,0.5638850952016384,0.5763096350096693,0.4771469543968777,0.4639817927026527,0.002517665436000703,0.11232784230701653
6bb07663-4b14-498a-b188-da54d0090ae4,5.12,False,0.570849763059426,0.5811399582153386,0.28137076542797623,0.2767913818551634,0.022055306585830395,0.3043485763601752
411f2493-6796-4704-bd38-6551d24610e7,4.36,False,0.0861584562911942,0.08453884136895397,0.09807011706157166,0.09785467184654921,4.011034080878612e-05,0.013531275692617695
988b4ab7-5f57-4b9f-86c6-4ff8c40ca4eb,3.6395,True,0.6939495249955919,0.6941064477924618,0.758114261479195,0.6661746773987941,0.0011386657076848119,0.09193958408040093
9212365a-325f-40bd-9487-eb8e9f12b5a1,5.719,False,0.23464689209493025,0.23511200444912492,0.22098870910596544,0.21379848710008967,8.29281917826552e-05,0.02131351734903525
9801773a-e6dc-4061-8e52-83a5360c4dd9,4.76,True,0.600366419556203,0.5990411619789257,0.47702328173793096,0.4659160576242461,0.004126638294599952,0.13445036193195686
a8505ea0-f7a7-4b4c-8e82-49c2e43b93ab,5.8,True,0.8267464000342655,0.8024516561085413,0.7320318229195095,0.7242891441916174,0.0019491784515416936,0.10245725584264809
8943a6c1-a7fd-4f5a-909f-2df78ddff98a,3.068,True,0.42722669671789343,0.4275098631607657,0.7455831391655059,0.7295590425664562,0.02408855245858023,0.31835644244761246
7d759869-b36a-4292-b517-458fcb201c58,4.101375,True,0.9872430346356965,0.5529480830628645,0.5580821034068414,0.5071550435884709,0.037999538440847955,0.48008799104722566
0956067b-e852-42b2-90f6-85c341cef3bf,4.96,True,0.9765428676453103,0.9788161152057839,0.49349256799165186,0.4605703837248799,0.06279823860678498,0.518245731480904
3c3c62b0-6299-4984-b29c-c08a89898f59,5.04,True,0.7833624341957603,0.7680850361175391,0.6577408315886857,0.6372053517803393,0.004193944990629243,0.14615708241542102
12702d8d-dbc6-46c8-9099-fcd991e3e64e,4.52,False,0.6342341728751953,0.6413275020991602,0.49031113594856235,0.47166703534147786,0.00619565308729902,0.16966046675768237
4a4d72d3-ed1d-4120-b2f8-11f0a6ba83d9,2.868,True,0.5853959811554902,0.3235511914055385,0.20339194773061928,0.18456033790646897,0.025579394943526273,0.4008356432490212
64d26ddb-07de-49ad-ba0d-898f398d9a69,3.52,False,0.608347010702788,0.6012412994947898,0.6230314316955008,0.5732681604615706,0.00032689616365665205,0.049763271233930206
93c2778c-9604-40fa-88b0-fb1ccf63d7ec,3.321,True,0.5706047038340198,0.559808313475147,0.8392515862935859,0.8084881897315276,0.01685955453182365,0.27944327281843884
839f4d62-bfda-4e12-837f-4f494dc399a6,3.68,False,0.4470966827057523,0.45187313579506483,0.3909964776787682,0.3812142099630373,0.0010190557367303317,0.07065892583202754
cafd1265-86c4-4d8d-9859-227a69fe6124,4.96,False,0.4523549020106916,0.45141919914924605,0.5158956436392208,0.5003365924528792,0.0008207969587342913,0.06447644448997475
81053f33-4510-47c1-8897-3d3557e120ba,5.92,False,0.2607338786006654,0.2615582562161148,0.2109307433292613,0.22722098673602195,0.0004757319355721533,0.05062751288685349
beffebed-d7ce-49e8-b22f-eb7808444a7f,4.04,True,0.44467587074902204,0.4643644909797762,0.4195352539948545,0.403241794155173,0.0005467247793666061,0.06112269682460325
397e5015-b370-4473-8e76-e4484d3cbb6a,4.44,False,0.23507921635604098,0.18626939536316842,0.21742144058343585,0.21158328693141795,0.0003057238397448739,0.048809820992872566
5d8d2441-53ba-4de9-9347-ba45ffa8dd7b,2.24,True,0.9745795456304793,0.9696349333410001,0.6546880077829094,0.6284781897131386,0.027400477371844298,0.3461013559173407
987cf6cd-52ca-4283-843f-9c531f6ae8f7,4.004,True,0.7949779740515579,0.7005812511155641,0.47044552756545666,0.4470623810263076,0.022066146892547295,0.3479155930252503
a6c485c5-b5bc-4647-b2aa-ca7bffe71aa1,4.64,True,0.8189904132742382,0.8207357699103641,0.5907322558191171,0.5652407599260132,0.014707678267064535,0.25549500998435093
643bcf3d-91a5-41ec-8705-fc86a120b608,4.32,False,0.7624339433921459,0.6595145077953039,0.5128783623475227,0.4977941956101432,0.011924234060713981,0.26463974778200267
91d3fd5c-9202-4af2-b7b3-5e11a23694dd,4.256,False,0.859114492282958,0.8672796511444132,0.6639154517112549,0.6439070780526037,0.011008512839766928,0.22337257309180947
9571c395-fb06-4c71-b630-d7a213ebf6ef,5.8,True,0.5330499129312272,0.6556542526265474,0.5763806895109076,0.5756192964946112,0.001963250278719108,0.12260433969532025
b0ce97ec-4a1a-4804-9ed9-39cb939262f1,4.244875,True,0.5019843443862421,0.9493663738835261,0.4536115346671304,0.4730700834089033,0.04227101847316202,0.4957548392163957
42e43871-5f57-4abb-a294-33fe41a8174c,3.48,False,0.7649686495381329,0.7642139625340385,0.3474336007171425,0.35180134425083387,0.04305327647523727,0.4175350488209904
f325fc49-aa7c-43d6-bd63-04d25e7f7c55,4.76,True,0.7729671011721108,0.7688171599532319,0.5089203194955749,0.5080259306602296,0.01721818635284243,0.26494117051188115
593e5484-35b8-4ca5-b467-568f12534ac4,5.52,False,0.8970116634973374,0.8956249466033914,0.631604121515861,0.6049412464920542,0.019416445831805407,0.29207041700528324
11a8fc8c-e064-4cc7-aec8-b463dcbbbc7f,4.963125,True,0.5354639350141641,0.8158723154325611,0.7954058887074821,0.7889316220455849,0.013226946198731201,0.280408380418397
d424be22-b663-46f5-9f8e-aca453ec9bd1,2.92,False,0.7248335435168161,0.46181891823299137,0.3383962391842619,0.306519327925955,0.027116532761429262,0.41831421559086107
d5ff4126-7242-483b-8ae1-24646a0837e1,4.84,False,0.4278135921671741,0.42736759689334064,0.2777589823278895,0.19719840819594012,0.009846909187885805,0.23061518397123396
10352618-0edf-43c4-ac2e-79f41e0ccc52,4.72,False,0.2497474859377232,0.24596436582288964,0.2041210055286349,0.20258982825031063,0.0004971558878184309,0.04715765768741256
eec9cc3e-1cca-407a-9f0c-f240c895bc49,5.973375,False,0.6195271804064477,0.6206725451940341,0.667102016412181,0.6107654072393487,0.0004855691414776946,0.05633660917283234
89a61100-f977-4658-8e41-23b5e65b0397,5.955875,False,0.17629792564510552,0.2887760448229006,0.9118149014027898,0.8940245836277081,0.11397423815254056,0.7355169757576843
f7400698-8153-4aa5-8230-bcb18491def2,3.2,True,0.7405538716157755,0.7042315242424848,0.6898008114503584,0.6718648659778246,0.0006369318568309206,0.06868900563795088
9d9dfa3c-7b7e-4d5c-8e1a-fd3ae2a6acb7,5.08,False,0.8918875378084218,0.8896261055670586,0.7853367661441154,0.7342991624175794,0.004612489978496798,0.15758837539084236
