id,dataset,synthetic,duration_s,lead_zero_ms,trail_zero_ms,start_amp,end_amp
000fcfb3-17c8-4002-9157-4e2a4e1a6784,chirp3_1,True,3.16,0.0,0.0,0.00152587890625,0.000885009765625
00100618-a653-4bf4-9c41-a9f15d24ae0e,rime_2,True,7.1516875,0.0,0.0,0.011810302734375,0.0157470703125
00101864-980c-434d-a956-cac9430fe3ee,chirp3_1,True,8.0,0.0,0.0,0.005828857421875,0.0003662109375
00107a14-af5a-4190-b3cd-bdd76a74426f,chirp3_1,True,6.12,0.0,0.0,0.01617431640625,0.0101318359375
001087dd-b3e9-4968-8558-4776f84d7c33,chirp3_2,True,17.24,0.0,0.0,0.0186767578125,0.064239501953125
00109981-661b-4140-aba3-ef57c608b4ed,chirp3_1,True,3.92,0.0,0.0,0.00384521484375,0.00775146484375
00110ec2-e20d-4af9-9d61-f10b798fbdd3,chirp3_1,True,9.68,0.0,0.0,0.001708984375,0.000885009765625
00117b17-aaca-47b6-8a55-b2bdaba0eb71,chirp3_2,True,9.32,0.0,0.0,0.005523681640625,0.003265380859375
0011a1fb-35e6-4433-b99c-bc6ed0197c21,chirp3_1,True,6.6,0.0,0.0,0.003021240234375,0.01104736328125
0011adf8-f320-4880-914c-b34bbb371d1f,chirp3_1,True,4.88,0.0,0.0,0.002685546875,0.006134033203125
0011c6e8-f2fc-4d83-96a3-dd258a3a2872,mundo_1,False,3.62,0.0,0.0,0.02813720703125,0.003204345703125
0011eab3-f30a-4db3-b6fa-37d4871f1ebc,midcentury_1,False,4.2264375,0.0,0.0,0.014556884765625,0.021240234375
0012027a-d9d7-4d2f-979e-d63233631b2c,liva_1,False,10.1761875,0.0,0.0,0.007843017578125,0.019439697265625
00124647-bfb7-4eda-bcb6-4dfdf404192f,chirp3_1,True,8.76,0.0,0.0,0.005859375,0.011505126953125
00128947-3fe1-42d6-bb1d-aa1482b46252,chirp3_1,True,15.2,0.0,0.0,0.04229736328125,0.023040771484375
0012926b-8ab2-42a7-87bd-619b50236803,chirp3_1,True,7.2,0.0,0.0,0.004852294921875,0.0050048828125
0012a39f-9819-4c98-9546-5795cf916fdf,chirp3_1,True,6.84,0.0,0.0,0.009521484375,0.000152587890625
0012d02b-6f01-4dc7-97a9-f816ade65f20,chirp3_1,True,11.28,0.0,0.0,0.000701904296875,0.03936767578125
00142d59-6064-46b3-91b3-bb32711940d7,chirp3_1,True,5.72,0.0,0.0,0.00390625,0.00421142578125
00146e47-2ab2-47be-8d83-375774491f94,chirp3_2,True,8.48,0.0,0.0,0.0045166015625,0.00164794921875
0014d740-a350-44de-9c14-31cb82b2ed5e,liva_1,False,12.882625,0.0,0.0,0.008026123046875,0.01116943359375
0014db25-7b67-4081-b13a-2de651cfc39e,chirp3_1,True,5.56,0.0,0.0,0.002288818359375,0.0079345703125
0014f1d0-47f8-4e6a-8560-13621488acf6,midcentury_1,False,3.068,0.0,0.0,0.026092529296875,0.00213623046875
00151f2d-0f58-4ac8-8b38-0f02ba015337,liva_1,False,14.1095625,0.0,0.0,0.006622314453125,0.001312255859375
00154200-56d9-4687-bc50-296b619151b9,chirp3_2,True,5.68,0.0,0.0,0.00543212890625,0.010040283203125
00154588-2a8f-48ba-9f52-7ae2b0b16390,liva_1,False,11.431625,0.0,0.0,0.03948974609375,0.043914794921875
0015b7fa-db6b-48b9-8678-ba4495fff9c5,chirp3_1,True,9.92,0.0,0.0,0.0313720703125,0.029510498046875
0016253d-64fd-485d-bb96-eecdd22c69df,chirp3_1,True,3.84,0.0,0.0,0.003387451171875,0.019500732421875
00166b10-73b5-4ae7-be8f-9ef7d143dfcd,orpheus_endfiller_1,True,7.0826875,0.0,0.0,0.0028076171875,0.0013427734375
0016b51e-ed0d-44c1-943e-de2937ded67b,chirp3_1,True,9.16,0.0,0.0,3.0517578125e-05,0.000640869140625
0016bb2e-1d82-40ff-92a6-4ab7a210bd90,chirp3_1,True,7.76,0.0,0.0,0.0040283203125,0.000274658203125
00172271-3941-4f44-a54c-3c576cfe4d63,chirp3_1,True,9.52,0.0,0.0,0.007476806640625,0.006622314453125
0018761e-31b5-4bc1-a3b0-70f5d45af5f2,chirp3_2,True,11.0,0.0,0.0,9.1552734375e-05,0.000213623046875
0018a285-def0-43a4-ad65-e2b678ebd6b9,liva_1,False,11.943,0.0,0.0,0.014801025390625,0.0108642578125
0019dced-7d53-4d6b-84dc-a465ade073e3,chirp3_1,True,8.6,0.0,0.0,0.014404296875,0.0166015625
001a4018-89b3-40d0-9091-fc80798b4cf5,chirp3_1,True,6.32,0.0,0.0,0.000457763671875,0.000732421875
001abbc8-61c0-4adc-9280-2768eb9e23b6,liva_1,False,10.97875,0.0,0.0,0.0631103515625,0.0159912109375
001ac15b-e84e-419b-9c0d-92ef3a3e481c,chirp3_1,True,10.12,0.0,0.0,0.000274658203125,0.000274658203125
001ad5b0-abcd-40cf-8f37-7fb64de4d7f2,chirp3_1,True,6.76,0.0,0.0,0.006011962890625,0.00079345703125
001b1fe3-ee88-4fa7-955d-78adcf13b8c2,chirp3_2,True,4.64,0.0,0.0,6.103515625e-05,0.00048828125
001b52ba-b220-4c2e-823f-26a678eb9ed2,chirp3_1,True,7.0,0.0,0.0,0.000152587890625,0.001312255859375
001b5d4d-c0ae-4259-85bf-bf41be3a31a7,chirp3_2,True,9.08,0.0,0.0,0.003143310546875,0.0074462890625
001b6960-71bf-40e0-ac2a-747bb8ae0578,chirp3_1,True,8.72,0.0,0.0,0.004241943359375,0.00299072265625
001b6d62-1a3e-4026-87d8-a43031addce7,chirp3_2,True,20.24,0.0,0.0,0.0006103515625,0.001556396484375
001bc892-c1d4-4d33-afe4-77751bdc8116,chirp3_2,True,3.6,0.0,0.0,0.000335693359375,0.000732421875
001c174a-62cc-45f0-89c0-f7980e1073c9,chirp3_1,True,5.92,0.0,0.0,0.004058837890625,0.007659912109375
001c267f-ff0f-4d8b-9431-cfe7ca6e65a4,chirp3_1,True,7.08,0.0,0.0,0.001220703125,0.000885009765625
001c9355-dc7e-4667-8a53-3e477971c29f,chirp3_1,True,5.32,0.0,0.0,3.0517578125e-05,0.001556396484375
001cd569-35cf-40e5-95ec-f118673cc577,chirp3_1,True,10.88,0.0,0.0,0.00152587890625,0.017547607421875
001d00fb-b97d-45ae-98e4-863e749a4830,chirp3_1,True,12.96,0.0,0.0,0.011199951171875,0.010955810546875
001d1b13-119a-4fec-a3bc-09f4e2593748,chirp3_1,True,7.0,0.0,0.0,0.0015869140625,0.0086669921875
001d218c-84a2-4f65-9d08-cb8200750f3e,human_5,False,7.18125,0.0,0.0,0.002716064453125,0.039794921875
001d2e6e-1f08-42c1-abbb-fa50ae7e0cf4,chirp3_1,True,9.56,0.0,0.0,0.025390625,0.01141357421875
001d508c-f948-4ca5-bb7d-892a6dc49a9d,liva_1,False,12.1756875,0.0,0.0,0.00677490234375,0.00250244140625
001d770f-d628-4c7c-a5de-b03a20f95c6f,chirp3_1,True,11.96,0.0,0.0,0.027862548828125,0.001068115234375
001db9fa-c4ac-4e8f-94e1-39c780794242,chirp3_2,True,6.4,0.0,0.0,0.017364501953125,0.012786865234375
001dea92-14a7-474b-88d7-218423dda66b,chirp3_2,True,4.96,0.0,0.0,0.02105712890625,0.009429931640625
001dee74-3b2a-4d84-b673-c6b1c115f76a,chirp3_1,True,6.6,0.0,0.0,0.000885009765625,0.00518798828125
001e46c2-2203-4c28-b21f-dadd02217f59,chirp3_1,True,15.36,0.0,0.0,0.05401611328125,0.03729248046875
001edde0-c612-4cc9-9fff-a29d1a394fa6,chirp3_1,True,2.76,0.0,0.0,0.0101318359375,0.009429931640625
001f1061-a4a9-4fdf-a02b-60ab9297f8f0,liva_1,False,9.7419375,0.0,0.0,0.035614013671875,0.014739990234375
001f7e89-fdf5-440b-8926-111f633851ce,chirp3_1,True,11.96,0.0,0.0,0.000335693359375,0.000732421875
001fa4d0-e8e5-4669-8849-fa2ad5af73b5,chirp3_2,True,6.52,0.0,0.0,0.017547607421875,0.0003662109375
001fda21-4f14-46f1-a7a8-0c3c679e9916,chirp3_2,True,3.68,0.0,0.0,0.0428466796875,0.002777099609375
001fdd88-42aa-4035-86cf-e52b72291217,chirp3_1,True,13.56,0.0,0.0,0.018157958984375,0.012969970703125
001fe357-c69c-4332-9044-4db1756757e7,chirp3_1,True,5.96,0.0,0.0,0.0001220703125,0.000152587890625
002010ad-817e-4b4e-a73c-280678bc3d21,chirp3_2,True,3.68,0.0,0.0,0.015716552734375,0.0067138671875
00204637-16a5-419c-b6c6-f07336b7044b,chirp3_1,True,10.4,0.0,0.0,0.013763427734375,0.000701904296875
002077dd-1ca7-430f-b0ee-b006579475d4,midcentury_1,False,4.307875,0.0,0.0,0.002471923828125,0.000640869140625
002093c2-8654-4fe1-9397-c49277294323,liva_1,False,10.5705625,0.0,0.0,0.01849365234375,0.014312744140625
0020a695-6853-46a7-98ff-ef5a24c1db25,rime_2,True,6.1765,0.0,0.0,0.0025634765625,0.000701904296875
0020a79e-43e0-46ae-a2e7-9423741faf0b,chirp3_2,True,3.04,0.0,0.0,0.00299072265625,0.001556396484375
0020b142-e467-4394-8686-d6b3da005cdb,chirp3_2,True,4.48,0.0,0.0,6.103515625e-05,0.0001220703125
0020bf3d-5bbc-4f99-baa5-c3aa181f8efb,chirp3_2,True,5.36,0.0,0.0,0.040130615234375,0.004180908203125
0020f137-badc-41b4-a61f-3ec0af8b811d,chirp3_2,True,3.96,0.0,0.0,0.04364013671875,0.005218505859375
00210924-cce4-4f56-a925-46d4cb72e629,chirp3_1,True,8.4,0.0,0.0,0.029388427734375,0.033233642578125
00211738-3a9b-422a-80c6-aa348ee20c4a,orpheus_midfiller_1,True,7.424,0.0,0.0,0.000213623046875,0.000885009765625
002128ec-c194-4748-863c-8c2ba8d65260,chirp3_1,True,7.4,0.0,0.0,0.0179443359375,0.061614990234375
0021562c-a4da-41e1-9166-6b24d33cf3b1,chirp3_1,True,9.68,0.0,0.0,0.002410888671875,0.008148193359375
00217ebc-01ad-4ed1-9279-943d4a22953d,orpheus_grammar_1,True,6.997375,0.0,0.0,0.0006103515625,0.00152587890625
002191de-728d-4329-9766-052a682bae01,chirp3_1,True,4.8,0.0,0.0,0.00531005859375,0.00213623046875
0021feb7-e9eb-42c8-91b3-8bed864e98de,chirp3_1,True,4.92,0.0,0.0,0.0003662109375,0.007415771484375
00220894-3cd1-4a35-b611-1908b89c0f91,chirp3_1,True,12.64,0.0,0.0,0.00042724609375,0.001495361328125
00220949-6595-4ca7-9e8d-aa0ee7f8158d,chirp3_1,True,4.0,0.0,0.0,3.0517578125e-05,0.002227783203125
00225890-a310-45db-b6bc-9ed4c16e886b,chirp3_1,True,9.56,0.0,0.0,0.00341796875,0.002227783203125
00225e8b-43ee-4b61-ba5a-d77f257ac25a,chirp3_1,True,7.76,0.0,0.0,0.002227783203125,0.03021240234375
0022de60-8b7a-4685-af87-98ef0225d1c4,chirp3_1,True,3.36,0.0,0.0,0.001708984375,0.012908935546875
002341e2-97e9-4b3a-9de6-f54ff3d52401,chirp3_1,True,7.0,0.0,0.0,0.000518798828125,0.0018310546875
0023ad86-5a2f-40cb-adfd-23ff1b5e3f4f,chirp3_2,True,9.2,0.0,0.0,0.00518798828125,0.000518798828125
0023b36b-0ecd-4b97-8072-00b1eb871266,chirp3_1,True,2.36,0.0,0.0,0.00250244140625,0.033355712890625
0023ce03-f499-4304-b709-74a9b8a84a2b,chirp3_1,True,7.44,0.0,0.0,0.000823974609375,0.004730224609375
0023ce91-cb5b-4ea8-b85a-3fd261b770af,chirp3_1,True,12.92,0.0,0.0,0.0062255859375,0.00567626953125
00246b3f-9e51-4edd-ad95-21658764a54f,chirp3_1,True,10.0,0.0,0.0,0.001922607421875,0.000213623046875
00248c87-1201-410e-9d5d-ceb7a2359c9d,chirp3_2,True,4.36,0.0,0.0,0.077545166015625,0.016021728515625
00249afb-94ac-4f03-8b9a-32bd031f90e5,liva_1,False,16.0,0.0,0.0,0.0047607421875,0.01495361328125
0024b6cd-4988-45df-b67c-297e757e7b5d,orpheus_grammar_1,True,2.4746875,0.0,0.0,0.000579833984375,0.000244140625
0024de79-bbd8-435a-969c-b952beef0d95,chirp3_2,True,9.04,0.0,0.0,0.029205322265625,0.00665283203125
0025110d-861c-46a5-83b2-300062fef70d,chirp3_1,True,1.72,0.0,0.0,0.0040283203125,0.0008544921875
002545a0-c033-444f-b0f4-27ec1f1f5caa,chirp3_1,True,5.24,0.0,0.0,0.00653076171875,0.00238037109375
00255cc5-2cbc-4574-8266-945f4828b89c,liva_1,False,12.8005625,0.0,0.0,0.003448486328125,0.000396728515625
00259f44-a687-43fa-a574-1f4db5e5d97b,liva_1,False,11.172125,0.0,0.0,0.020965576171875,0.03094482421875
0025c5d9-adcc-4e57-b0a5-99e6cf975c23,liva_1,False,13.3428125,0.0,0.0,0.0380859375,0.009246826171875
0025d6e2-f31d-4946-bd2e-399b3d780032,chirp3_1,True,4.64,0.0,0.0,0.000457763671875,0.0013427734375
00262a88-5cb4-4aa8-9fdf-69623884549a,chirp3_1,True,7.0,0.0,0.0,0.0001220703125,0.000518798828125
00263b57-fd17-41c1-8337-348b20b7940d,chirp3_1,True,3.96,0.0,0.3125,9.1552734375e-05,0.0
00266c1b-fd35-4c7c-ab72-a5705587d439,chirp3_1,True,9.32,0.0,0.0,0.00946044921875,0.00250244140625
0026d102-0e94-4188-bb08-86a176c30364,chirp3_1,True,5.4,0.0,0.0,3.0517578125e-05,0.00128173828125
0026e2b8-bd69-491b-a788-bc9aabd45403,chirp3_1,True,5.68,0.0,0.0,0.001983642578125,0.001861572265625
00277e4f-37ba-4d9d-b8c5-1ab095367f5f,chirp3_2,True,3.96,0.0,0.0,0.005889892578125,9.1552734375e-05
0027d458-9a95-499c-895b-aeb337750212,chirp3_1,True,3.8,0.0,0.0,0.01068115234375,0.00439453125
00284ae0-473d-4d68-9f78-6f27f38df6fb,chirp3_2,True,8.68,0.0,0.0,0.0006103515625,0.0020751953125
0028bdae-f2b7-4961-ae7b-fe54e7a15caf,chirp3_1,True,6.28,0.0,0.0,0.003082275390625,0.001800537109375
0028cf13-8024-486a-a53f-8cfa5278a1d6,chirp3_2,True,8.2,0.0,0.0,0.00286865234375,0.00189208984375
0028d0f3-7eae-4864-b965-352c0022943b,chirp3_1,True,14.64,0.0,0.0,0.00836181640625,0.029541015625
00299c83-1bcd-4c0c-974f-92db6698a73d,chirp3_1,True,9.68,0.0,0.0,0.000732421875,0.001220703125
0029a6f6-7ff6-4f60-8dd3-77435528cc0f,chirp3_1,True,6.16,0.0,0.0,9.1552734375e-05,0.0001220703125
0029a93b-ced5-4386-a669-cea59242fad5,midcentury_1,False,4.87525,0.0,0.0,0.016998291015625,0.008819580078125
002a51ad-2b93-4e1d-b475-37fb3f2cad1f,chirp3_1,True,7.52,0.0,0.0,0.00439453125,0.0118408203125
002a5800-43b0-4a2e-9c93-8d6d2655290a,chirp3_2,True,10.84,0.0,0.0,0.015167236328125,0.009307861328125
002a592d-31df-42e5-9c8b-6fc4a2dca898,chirp3_2,True,6.2,0.0,0.0,9.1552734375e-05,0.000335693359375
002a9794-652d-4ee9-883f-cc7679acf47d,chirp3_1,True,7.6,0.0,0.0,6.103515625e-05,0.008880615234375
002ab493-60e7-433b-9f42-545f6e75d7bd,chirp3_1,True,9.24,0.0,0.0,0.015838623046875,0.016143798828125
002ab907-c703-4365-9430-17e07ac07b91,chirp3_1,True,6.64,0.0,0.0,0.0057373046875,0.0001220703125
002b5e69-534b-439a-a1a4-d98ff64167bf,chirp3_1,True,8.52,0.0,0.0,0.011810302734375,0.00994873046875
002be122-75f1-4847-95f8-6af637cb9f1f,chirp3_1,True,10.76,0.0,0.0,0.00299072265625,0.00323486328125
002bf713-f34d-4081-b1cf-5a32d4d7e898,chirp3_1,True,7.76,0.0,0.0,0.007293701171875,0.003173828125
002c1875-d043-461d-8fd2-8a360839fa55,orpheus_grammar_1,True,7.5946875,0.0,0.0,0.010406494140625,0.018524169921875
002c18f1-08d3-4eb0-85ca-9401cfbe2a2b,mundo_1,False,7.924,0.0,0.0,0.068817138671875,0.0108642578125
002c2eaf-2144-4d31-a5ef-d3fc97e6d59d,chirp3_1,True,7.6,0.0,0.0,0.002197265625,0.01007080078125
002c4715-ce68-4eaf-917b-cf5bcf1688d4,chirp3_1,True,3.84,0.0,0.0,0.001129150390625,0.005462646484375
002c74b7-c430-4a99-8d4f-5d08fa8fedc5,chirp3_1,True,3.96,0.0,0.0,0.010498046875,0.01409912109375
002c9a6f-5775-44df-89ea-3abf9bf32e9c,midcentury_1,False,3.262,0.0,0.0,0.287200927734375,0.06939697265625
002ce78d-97e8-488b-937e-f3287fbad6b4,chirp3_1,True,15.0,0.0,0.0,0.0762939453125,0.007843017578125
002d2cb8-c567-4e5a-ac0f-8242f0afd710,chirp3_1,True,12.88,0.0,0.0,9.1552734375e-05,0.00103759765625
002db1ce-a85a-4db3-8ac0-67936ebda218,chirp3_2,True,8.36,0.0,0.0,0.00543212890625,0.004852294921875
002e38b4-3489-42a3-b0be-836d0362d319,chirp3_1,True,5.28,0.0,0.0,0.002288818359375,0.000457763671875
002e4cdb-9210-49d1-ae19-a905d979c6a9,chirp3_1,True,6.36,0.0,0.0,0.002960205078125,0.00048828125
002e4d73-3c63-45de-8bd0-a44fa8fdcc33,chirp3_1,True,13.12,0.0,0.0,0.00323486328125,0.002899169921875
002e8e2f-ab0f-4bab-be02-0cc639ad8158,chirp3_1,True,12.72,0.0,0.0,0.000213623046875,0.0018310546875
002ebc8a-62a7-4398-b9f5-08297424b323,liva_1,False,10.9673125,0.0,0.0,0.008087158203125,0.001678466796875
002ef19d-375f-465c-9cdd-48c8bb1d50cf,chirp3_1,True,2.68,0.0,0.0,6.103515625e-05,0.00128173828125
002ef98c-0ec2-4e34-bb07-5fdfdd5f18e5,chirp3_1,True,2.44,0.0,0.0,0.012603759765625,0.009552001953125
002f3b1e-f140-4525-a99f-afb126b5c585,chirp3_1,True,7.24,0.0,0.0,0.007415771484375,0.037200927734375
002f71f3-d5fa-4753-a82e-a1bfc61303ab,chirp3_2,True,4.96,0.0,0.0,0.0382080078125,0.007781982421875
002fa5e4-3e64-4c86-8aaf-7cdbc6d66106,rime_2,True,6.1068125,0.0,0.0,0.002044677734375,0.005157470703125
003079fd-9c67-4604-a7d9-8d2d64916e2f,mundo_1,False,2.004,0.0,0.0,0.001739501953125,0.009521484375
00308be6-23af-4957-bfeb-1ea8166bd6bd,chirp3_2,True,10.76,0.0,0.0,0.0010986328125,0.001190185546875
0030c448-f1ec-41b0-be08-e63a57c444a1,orpheus_midfiller_1,True,5.888,0.0,0.0,0.049072265625,0.00323486328125
00313dc2-ee6c-4164-8add-9110dcfe93b0,chirp3_2,True,10.56,0.0,0.0,0.00750732421875,0.002044677734375
0031486d-e230-4e68-8f5a-3f59e98da7fd,chirp3_1,True,8.16,0.0,0.0,0.011260986328125,0.001495361328125
0031982f-c6bc-44b0-82b6-949b2051e8e7,chirp3_2,True,9.8,0.0,0.0,0.045074462890625,0.01422119140625
0031b608-93d5-41ce-83d5-e409675f1761,chirp3_2,True,5.56,0.0,0.0,0.001007080078125,0.00238037109375
0031d8af-cca0-4c1f-9de4-0c865f584feb,chirp3_2,True,7.76,0.0,0.0,0.00067138671875,0.001861572265625
0031f852-870e-4c7b-a9f6-d31d9bfc3eeb,chirp3_1,True,8.8,0.0,0.0,0.03515625,0.00677490234375
0032cdcc-81e2-4d59-b610-016c6c5756a2,chirp3_2,True,6.44,0.0,0.0,0.013031005859375,0.016448974609375
0032e85b-d6a1-45ce-9bc6-eda54f034a2d,chirp3_1,True,7.8,0.0,0.0,0.000946044921875,0.059356689453125
0033e616-ca4a-4cbd-834f-db185cd34fdb,chirp3_1,True,11.56,0.0,0.0,0.030975341796875,0.002044677734375
00340941-9c6c-4c26-bd94-55dd51765c4f,liva_1,False,10.246375,0.0,0.0,0.01177978515625,0.00689697265625
