id,dataset,synthetic,endpoint_bool,tail_flatness,tail_centroid_hz,tail_rms
0045fc3c-9690-486b-a1e0-cf27447be0a7,chirp3_2,True,False,0.003550013992935419,898.657447483461,0.2039801925420761
0129ef97-5003-4c7e-82d9-94ce98bda5e2,chirp3_2,True,True,0.007184377405792475,1312.0731298977187,0.07902603596448898
002d2cb8-c567-4e5a-ac0f-8242f0afd710,chirp3_1,True,True,0.0013717802939936519,748.8565429840926,0.06617510318756104
00101864-980c-434d-a956-cac9430fe3ee,chirp3_1,True,True,0.014212250709533691,1340.2033625291192,0.14895693957805634
00598e66-95f5-4406-8df9-5ed4df729e12,liva_1,False,True,0.02138151414692402,1371.9234255340482,0.05143015831708908
00a5ca28-1df4-4c7c-81af-13fb49472f38,chirp3_1,True,True,0.01278703659772873,1231.0722511784845,0.11740512400865555
016c70e1-6bf2-4a88-9ab1-7082fab8bc8a,chirp3_1,True,False,0.0031061926856637,980.1579150530023,0.052409615367650986
01645fd5-c912-4259-824c-55ead74e96e9,chirp3_2,True,False,0.027719413861632347,1491.1486194185447,0.15321817994117737
02350c13-89bf-4986-b62c-d996819c64e4,chirp3_1,True,False,0.016554594039916992,1533.7124243512458,0.15074118971824646
00042d88-194b-4dd9-b57b-ff58195704c3,chirp3_1,True,False,0.052014999091625214,1755.0917834073005,0.07301919162273407
0257540e-3fa2-4b7c-baae-9174a2534ba3,chirp3_1,True,False,0.016379235312342644,1440.4260847732573,0.10689686238765717
0171f57b-8817-45a5-b930-a021dde92674,human_5,False,True,0.08601333945989609,2128.0000452166705,0.07786687463521957
00f968ac-a79b-4e72-b0bf-50373b7ed6dd,midcentury_1,False,True,0.09290751069784164,1997.6631180389247,0.010737881995737553
01e4eef1-e80b-409c-99f9-0a858731a108,chirp3_2,True,True,0.038996849209070206,1564.8629873815783,0.09947221726179123
002f3b1e-f140-4525-a99f-afb126b5c585,chirp3_1,True,False,0.02610543742775917,1557.391329334604,0.10536520928144455
0231c1eb-1723-48d9-ace5-8c589d5edbbe,chirp3_1,True,True,0.033891335129737854,1461.2072751107721,0.05226646363735199
0023ce91-cb5b-4ea8-b85a-3fd261b770af,chirp3_1,True,False,0.003996298182755709,1109.8871996479197,0.0948575958609581
029d679f-4723-4914-9f80-fbe44cc9a165,liva_1,False,False,0.0012582510244101286,913.8633643186229,0.1270909607410431
013beb99-c5ae-4eaa-998a-c79cec3e3379,chirp3_2,True,True,0.004498051013797522,891.0695818110647,0.13550078868865967
00b1c79f-948d-43f7-92f3-1f905f4a54ec,chirp3_2,True,True,0.022961558774113655,1797.332936665173,0.0460304319858551
02731bb3-4e1d-4a1e-a6ac-f4703234d846,chirp3_2,True,True,0.036692097783088684,1560.2845917979753,0.05432553216814995
00e47797-38aa-44c7-af6c-2d45bf10791c,chirp3_1,True,True,0.0017868329305201769,779.4650312489175,0.06552328169345856
00a33715-b59b-46ae-9752-5322c366f3e9,chirp3_2,True,False,0.02321012131869793,1423.7975510618553,0.13074950873851776
008af21e-7c37-4e2a-b614-ef788b65c6f2,midcentury_1,False,False,0.016086861491203308,1381.6592931574685,0.06984258443117142
00c01ea3-db80-40b5-ba36-dc54d3e16ee8,chirp3_2,True,True,0.005109187215566635,1016.7087259934159,0.1011652871966362
003c6cfb-ce61-4041-9797-2a5c01a960c8,chirp3_2,True,False,0.05262824520468712,2122.470681440914,0.09560888260602951
000dae34-596a-4958-9eda-c69f90369ca1,chirp3_2,True,True,0.012893463484942913,1560.766022102993,0.08571185171604156
01108853-6117-42ce-b3db-14a60bc0e10a,chirp3_1,True,True,0.03603145480155945,1780.5758325306558,0.0625869408249855
0122e751-9406-46f2-9c31-517122229841,liva_1,False,True,0.05633830651640892,1736.6867969942552,0.0889514833688736
015a737d-bcc9-4ca3-810b-df2722bfe288,chirp3_1,True,True,0.02114882692694664,1406.370765753946,0.08292137086391449
016c5fc6-01e1-4c8c-9281-e4e0c3f30119,chirp3_1,True,True,0.019675664603710175,1615.7975957069714,0.052223023027181625
00792021-bf05-4ef5-8389-8fed86c5de4f,chirp3_1,True,True,0.03466440364718437,1499.205407179403,0.08677500486373901
0188e45a-5920-4668-8b73-6402ae50288c,liva_1,False,False,0.005252749193459749,1203.0949113685149,0.02152576856315136
026f3f68-5e2f-46f3-b33c-68cb784188ae,chirp3_1,True,True,0.03211890533566475,1602.701655082584,0.10023391246795654
027faea2-5863-4f5f-841f-bdf90c7af57d,chirp3_1,True,True,0.01619953103363514,1177.502353016482,0.12237504869699478
01b9c5c7-b6e0-4cc3-b9f1-0e495a9380fd,chirp3_2,True,False,0.0034534090664237738,1039.487700644196,0.07268258929252625
001b5d4d-c0ae-4259-85bf-bf41be3a31a7,chirp3_2,True,True,0.00616626488044858,1070.8761592791027,0.10147420316934586
009e624b-4333-48c5-b4f2-249a24c34ce4,liva_1,False,False,0.024802062660455704,1531.6209984020243,0.04430066794157028
0218dc5f-6ff7-4005-aa2e-a38249f54575,chirp3_1,True,True,0.013728071004152298,1337.6649643029887,0.11042369902133942
027bd46f-e84b-41b0-9cdf-3feb586c4379,chirp3_1,True,False,0.0022299292031675577,1058.899750823321,0.17056189477443695
020c0a37-798d-4316-a3c1-07875c23a3a7,chirp3_1,True,False,0.01315208338201046,1315.5214958055426,0.06890988349914551
0240e6f2-bbcf-45ca-b78e-958e1fc015ec,chirp3_1,True,False,0.02802872098982334,1612.4717193604238,0.08794378489255905
01a90ae2-83c2-40ac-ae9c-881bd828061c,chirp3_2,True,False,0.026879658922553062,1175.8778029848638,0.07039476186037064
01a6a56b-632c-4af8-a78a-103ecbbbb01a,chirp3_1,True,False,0.0342978797852993,1806.3141517307715,0.0763096809387207
00b5b657-3c49-42a8-818c-f41d507f4d8c,chirp3_2,True,True,0.01669851318001747,1217.7781435119505,0.11269449442625046
01a3baea-25bb-4988-a1da-e9e07e35a7ba,chirp3_1,True,True,0.046791695058345795,2144.8848732044817,0.057573094964027405
01cca531-aa0f-4273-8ebb-2845f6fb312e,chirp3_1,True,False,0.010888676159083843,1186.0371020106008,0.1405256688594818
00220949-6595-4ca7-9e8d-aa0ee7f8158d,chirp3_1,True,False,0.04442407190799713,1782.3311675245552,0.08349145948886871
024ba77c-195d-4764-86be-4a59bdff62f6,chirp3_1,True,True,0.06694100052118301,1999.0833943580194,0.11831297725439072
01335b18-439d-43bc-8ede-c18201c65c61,liva_1,False,False,0.01283689308911562,1182.2480398615119,0.11049626767635345
02402168-b734-427b-8036-359410f36a8b,chirp3_1,True,True,0.10661725699901581,2457.032407003669,0.06715600192546844
0297af96-6096-41c0-9c53-e30ba540f551,chirp3_1,True,True,0.08358384668827057,1887.0227373669627,0.08257134258747101
004a651d-38cd-44a2-9a23-befa3b90b794,liva_1,False,True,0.01642676070332527,1277.798768700749,0.06965392827987671
01215b4d-87da-4813-a0a0-91cfdec369bf,chirp3_2,True,True,0.030532417818903923,1732.0684690371086,0.06289255619049072
0230ec67-f2d4-469b-b3f9-b506e85ab35a,chirp3_2,True,True,0.012961753644049168,1329.9384622514926,0.11239118874073029
01229320-c75f-4785-a3c8-8577da8fa14e,chirp3_2,True,True,0.007766437251120806,1057.4944805549835,0.07634205371141434
0196e294-fd84-4a66-8307-a3af8e642a10,orpheus_grammar_1,True,True,0.02129592001438141,1301.8417753493409,0.11152089387178421
005defc6-afd5-4152-97f3-ee455adb4d32,chirp3_1,True,True,0.007794248405843973,1078.8502568173499,0.043252941220998764
026896af-f245-41ba-afcf-f57f2a38b01f,chirp3_2,True,False,0.04790165275335312,2078.0264886239925,0.15443460643291473
0211240b-7134-4b2d-9653-c73d8205415c,liva_1,False,False,0.007368845399469137,1221.8408058026114,0.05304579436779022
0028d0f3-7eae-4864-b965-352c0022943b,chirp3_1,True,True,0.02395535632967949,1441.5328648273558,0.046923499554395676
019048aa-6015-452e-a78c-79e1c6dd6e0e,chirp3_2,True,False,0.0009155885200016201,725.2815701390786,0.10940363258123398
01f2615c-2b26-483e-99ae-f66fcb8f6458,rime_2,True,True,0.006058143451809883,1010.5882344944686,0.036281127482652664
000c8197-2d2d-4c62-a75e-816960e38c94,chirp3_1,True,True,0.06320537626743317,1909.106030736089,0.03986335173249245
009cfd51-f8fd-4a4b-8a1f-4a82d49091a8,chirp3_2,True,False,0.002796424087136984,878.3614238652348,0.09223130345344543
0173c3d3-7dac-4455-97db-f323abe3c67f,chirp3_1,True,True,0.02191188372671604,1393.1211360431585,0.04589676856994629
011705bf-e109-47bc-b97a-f119e8a97fd7,chirp3_3_short,True,False,0.008446072228252888,1374.4707313665076,0.0345766618847847
00c3b9a7-fd9d-4d32-90ac-046d480c3743,chirp3_1,True,True,0.007328804116696119,1147.8596413954247,0.07061760127544403
01c42eef-cd54-46be-84cf-946549e2a8f6,chirp3_2,True,False,0.04743058234453201,1939.270674148908,0.08007508516311646
004c384b-6753-41a1-b4ee-d4ecd4595ef6,chirp3_1,True,True,0.0414748340845108,1745.0190392377601,0.0964033380150795
0018761e-31b5-4bc1-a3b0-70f5d45af5f2,chirp3_2,True,False,0.05120684206485748,1593.8516128150427,0.04623626917600632
017bfcad-d4a7-4f90-9e28-f0b2b455390f,chirp3_2,True,True,0.015128469094634056,1282.5622482719623,0.07287368923425674
02b383a5-0096-48f9-831c-890fe9e99dab,chirp3_1,True,False,0.006998733151704073,1186.5904376020358,0.09656859189271927
0074bf57-fb62-4a49-b9fc-a352b7ca846b,chirp3_1,True,True,0.04005888104438782,1616.71372468157,0.05203304439783096
029e7f7e-3fdd-404f-b6f7-d08de87f3592,rime_2,True,True,0.01481456495821476,1304.3620119931877,0.02057136781513691
01d7e852-ab90-4600-a23e-b64a0c730d43,chirp3_1,True,True,0.034254733473062515,1926.2836156634128,0.0545726977288723
00727f75-e8c3-4a1e-b52d-13be0dc0fc63,chirp3_1,True,False,0.049298591911792755,1637.6001896129467,0.10276471078395844
01e906d9-00e7-4329-89ff-343e2fa29868,liva_1,False,True,0.02163318544626236,1377.36207449392,0.10324195772409439
00006fe3-5331-4db2-b30e-65affe00cfbe,chirp3_1,True,True,0.02338782697916031,1549.0752710336426,0.08975734561681747
004903c2-adb1-41c4-8b10-5f54307dec7c,chirp3_2,True,True,0.013088436797261238,1434.401955432119,0.11537855118513107
01235fd5-938d-48df-8dc9-0964da9ce83b,chirp3_2,True,True,0.004164057783782482,874.8050891467033,0.08468899875879288
01bec651-9ddd-41b1-b875-6092e3c22c0e,chirp3_2,True,False,0.028220295906066895,1203.7158886230732,0.07599944621324539
02aeb14e-3c2e-4dc0-99ca-a6286fdaf22c,chirp3_1,True,False,0.005641381721943617,1133.0676905912242,0.03289569914340973
012f23ec-8b98-464e-9200-8d6de960d39c,chirp3_1,True,False,0.01329024787992239,1163.3070347696614,0.11422992497682571
00ac8676-df4e-49a8-bb63-67b5afbad771,chirp3_2,True,True,0.044047512114048004,1561.1069792898827,0.04082311689853668
0199b4db-5fca-4ded-a621-c5f12f604309,chirp3_2,True,True,0.0036718284245580435,905.0534232891118,0.04216735064983368
0111f9e0-7b3a-47c8-a419-3d2d508c3419,chirp3_1,True,False,0.0034678797237575054,1494.214931260808,0.1780404895544052
01f1e4d8-6344-410c-8c30-f71269361335,chirp3_1,True,True,0.03662378340959549,1340.7468805693686,0.06765619665384293
01c93ccc-7558-4813-8d10-cad32711ea31,chirp3_1,True,True,0.03299884498119354,1414.8821308251195,0.06394090503454208
00c87dda-f30a-4e24-bfc3-d67b2f469ffb,chirp3_1,True,False,0.00683391559869051,1075.5419019216574,0.09737373143434525
00aef58d-a0fd-4a0a-a444-9487e75e9ad7,chirp3_2,True,False,0.0233074389398098,1920.0729811248234,0.09514008462429047
00d38fd1-8ed1-4302-b3e5-5e79e3358c7a,chirp3_1,True,True,0.0376981757581234,1710.8195151274215,0.06646734476089478
0224569e-848e-417b-af01-b38aa2f94d17,chirp3_1,True,False,0.030332719907164574,1497.9885938545742,0.10509423166513443
013efbe5-0eaa-4c91-9746-3512946b2ffa,chirp3_2,True,False,0.07394380867481232,2499.557424757904,0.0708724707365036
01a26940-5322-4900-aeda-bc945f95e56e,chirp3_1,True,True,0.016375193372368813,1232.5185411206514,0.05011332780122757
019ed04e-ca70-49d8-a4aa-5a70c1ba7745,orpheus_midfiller_1,True,True,0.03143034130334854,2856.8966785413504,0.09863217175006866
00d3c095-0018-4391-bd2d-6e42b8bb3c37,chirp3_2,True,False,0.01868499629199505,1360.5002926572877,0.11841120570898056
00626d08-cfda-4408-a665-e39b8d6b944c,chirp3_1,True,False,0.007172006648033857,1130.5307176445356,0.1272314339876175
002e38b4-3489-42a3-b0be-836d0362d319,chirp3_1,True,False,0.004409907851368189,1168.5632645390367,0.07134205847978592
019751ab-87cd-4962-aa1b-89a58f522cc6,chirp3_1,True,True,0.0288433525711298,1705.2948662244667,0.049062129110097885
00f2b1f0-7ab2-4c68-bf91-01654ec58620,chirp3_1,True,True,0.04014341160655022,1655.6431183000923,0.06235046312212944
021b96ba-fae5-4d81-aaf6-2ffb62ae8270,chirp3_1,True,True,0.024330556392669678,1696.0835819896054,0.1252288669347763
024ccaa9-2473-43cd-803b-d76a9d33a9de,chirp3_2,True,True,0.02898883819580078,1379.4021318838752,0.05847906693816185
012289f1-5827-47c6-97bf-f79c20634944,chirp3_2,True,False,0.02898654155433178,1454.0442103818614,0.1085096150636673
021779fd-1bef-401a-8370-093e9f549341,chirp3_1,True,True,0.006312951911240816,1088.6857584160537,0.04303034394979477
0285a309-ce45-4138-8c83-a20f8210cc40,chirp3_1,True,False,0.04859547317028046,2168.8559383534575,0.10529551655054092
01ff3598-77ce-460b-af9b-1b1d613851b4,liva_1,False,True,0.044493671506643295,1654.0459637427177,0.06636719405651093
0067288c-9e41-47f8-8073-9c9405f64254,orpheus_midfiller_1,True,True,0.12522825598716736,2009.7582041771002,0.11778269708156586
01f070d1-c80c-440e-a798-801585c8c862,chirp3_2,True,True,0.003266522428020835,1091.6447425334293,0.06852385401725769
02236339-7d2d-46ce-a32c-94bd745a1ce5,chirp3_1,True,True,0.0377424918115139,1640.8175582388455,0.1017332673072815
01d04068-5678-4c59-99de-87058de6d9f0,chirp3_1,True,True,0.09439753741025925,2613.8901736177604,0.052722055464982986
003d3882-0f37-480f-8536-ae0d4a9d9fa1,chirp3_1,True,False,0.041778795421123505,1990.4181585226333,0.09802882373332977
01a8d8b8-3256-4097-bb83-74e75433b86d,chirp3_1,True,False,0.023250440135598183,1495.0508143178552,0.07781927287578583
02a3850f-6946-4e5c-9d20-e49e15ce0c9b,chirp3_1,True,False,0.009680456481873989,1215.6313339033313,0.12098801881074905
00dcb7a6-3640-4eda-a382-6a7c5f1706cd,chirp3_1,True,True,0.02425980567932129,1511.6292417339964,0.06366816908121109
01f07f40-abc9-4fc7-8d11-5623767929e8,chirp3_1,True,False,0.005836461670696735,995.9928699244628,0.12718363106250763
0050b4ad-150e-40b8-8447-8304a66f6691,chirp3_1,True,False,0.021205084398388863,1296.6669745377146,0.12436440587043762
01b1527e-26e8-406d-8f22-b76e4a8b59c8,chirp3_1,True,True,0.005877301562577486,1114.1868611963846,0.06435012817382812
002b5e69-534b-439a-a1a4-d98ff64167bf,chirp3_1,True,False,0.023906590417027473,1594.6807733957728,0.04828773811459541
027f14af-336a-45af-abe9-e09467fec456,chirp3_2,True,False,0.02133772522211075,1505.4304892847736,0.07840841263532639
017545ce-3768-4ad0-bc3c-a1a6988447e4,chirp3_1,True,True,0.0544244647026062,2369.811634229156,0.10611676424741745
02813d7d-bd50-450b-b263-534e2a062630,chirp3_2,True,True,0.0489041768014431,2117.6805694736836,0.07362236082553864
018b06f8-0f8a-46c9-aa11-288a46a53d1e,chirp3_1,True,True,0.03648184612393379,2247.320969692663,0.056342724710702896
01ac90bc-fdcd-4ec3-99b2-bc287ab50b7e,chirp3_2,True,False,0.03154030442237854,1416.5444587083073,0.09108749032020569
0039606c-966e-4ac9-89aa-e08d00efff9c,chirp3_1,True,True,0.13045461475849152,2611.1045893308396,0.04904620349407196
0080d20c-c891-4172-bf68-b1b331d6c9f5,chirp3_2,True,True,0.006804206408560276,1125.270263872852,0.07476270943880081
0195decf-fb53-43bc-99be-299fbeea823a,liva_1,False,False,0.011812981218099594,1333.966718352298,0.0642460361123085
013cf93d-0c3c-4c4f-a1bb-7805174ddf04,chirp3_2,True,True,0.029019461944699287,1496.1087685163545,0.11687265336513519
00110ec2-e20d-4af9-9d61-f10b798fbdd3,chirp3_1,True,True,0.03519430384039879,2149.3938009838794,0.07167244702577591
026518e5-69f5-4521-a75a-68c7bcca94bc,chirp3_2,True,True,0.004988106433302164,1066.005171725257,0.07947386801242828
020f3789-8ce3-4bae-b060-ef4bc0bed035,liva_1,False,True,0.0019797291606664658,831.9616921803039,0.06410649418830872
007b9ecd-ce91-49b0-9aa3-9ee9ab1f985a,chirp3_2,True,False,0.016063721850514412,1204.4847525780863,0.1028987467288971
029655ee-efed-44ef-a2e3-9f65fd55aef2,chirp3_1,True,True,0.004151142202317715,1036.8983147587132,0.12658090889453888
0278b6e2-8298-4260-977c-3bb837c1374a,liva_1,False,False,0.00809916015714407,1058.512318055551,0.06585092097520828
015c59cc-f2cc-4354-8d31-0dea39c029de,chirp3_1,True,False,0.01992485299706459,1222.8567016833651,0.1467745155096054
00aead23-0814-4c29-b03b-f865e54b1496,chirp3_1,True,True,0.014303718693554401,1191.1790910508082,0.07521603256464005
02802a43-c325-4b11-b76e-aa33db5601f6,rime_2,True,False,0.0038102015387266874,1345.5217591685912,0.009516059421002865
0113c338-4fc2-4285-bb91-57d5445c4217,chirp3_2,True,False,0.00046236050548031926,782.9578221363791,0.15408693253993988
0205a110-448b-49be-a4c6-407a297c9c3c,chirp3_1,True,True,0.030286656692624092,1755.8853041701482,0.04102582857012749
019de711-d2bd-4541-804d-7d02d0fd47fd,chirp3_1,True,True,0.009464327245950699,1223.7410060011612,0.09427708387374878
007c6ab7-068b-4eeb-850c-19ebdbb1e175,chirp3_1,True,True,0.04499151557683945,1987.8813515702248,0.08298687636852264
0194a55e-7a29-4ef0-a26e-398c79311c12,chirp3_1,True,True,0.023141205310821533,1405.1156013600912,0.06203727424144745
006b1cb2-a7ab-4e57-8a8b-f0628d50b1a6,chirp3_2,True,False,0.005705192219465971,1207.3321176289164,0.10074210911989212
02728141-af58-4920-ac2c-907afc7a3e87,chirp3_2,True,False,0.026601603254675865,1667.7152780193544,0.0801052525639534
01a867ac-04d8-4f75-bf0f-d50b14c18f00,chirp3_1,True,True,0.016201244667172432,1564.4258090063815,0.10070504248142242
02949e27-7d1b-4316-81e2-fe0a2ff626b8,chirp3_1,True,True,0.006913414690643549,1195.9729196852861,0.05440099164843559
001fda21-4f14-46f1-a7a8-0c3c679e9916,chirp3_2,True,True,0.01889188587665558,1353.9699468406698,0.10514827072620392
002a51ad-2b93-4e1d-b475-37fb3f2cad1f,chirp3_1,True,False,0.00182474369648844,854.8664299233451,0.07758180052042007
002c9a6f-5775-44df-89ea-3abf9bf32e9c,midcentury_1,False,False,0.030463816598057747,1846.9253380146633,0.09033023566007614
0214a4ff-3cf1-4956-b6cb-eaffa355cdef,chirp3_1,True,False,0.020380811765789986,1441.5467454885752,0.09332908689975739
014c64b9-ef6b-485f-8d20-756a3e4815c8,chirp3_2,True,False,0.030979925766587257,2018.1893341278105,0.07381661236286163
0188b5a8-7966-4a90-9b5a-2aa6595670f2,chirp3_2,True,False,0.010390151292085648,1272.8466071033993,0.11958703398704529
00a8509d-8722-45d2-8f71-a3f8f879af54,chirp3_1,True,True,0.026671970263123512,1449.5304846738863,0.061190053820610046
00ebdca2-68fc-4c48-b70c-1b2141daf60f,chirp3_1,True,True,0.010275707580149174,1196.7271790250386,0.08072121441364288
01c45dd5-5e3f-48ca-8a1a-e528bd0d0e64,chirp3_2,True,True,0.06229288503527641,2541.5143663834897,0.08938371390104294
006e51e1-adaa-4afc-b0c0-7e17defc0359,chirp3_1,True,True,0.034962888807058334,1755.8259431846689,0.09060647338628769
00ead498-0945-49b7-bd2c-191e79cbe355,midcentury_1,False,False,0.020196137949824333,1373.405662701538,0.05920714884996414
0261745e-78bd-44d3-ac4f-038fc5997874,liva_1,False,False,0.00358546688221395,1149.13673891994,0.03420839458703995
00547fa8-218e-4b26-a63d-e0996dc616a1,chirp3_2,True,True,0.0026838991325348616,849.3785954837895,0.042481232434511185
024afde9-925a-43a4-8f80-39bd9399c753,chirp3_2,True,True,0.011715917848050594,1150.3010105231615,0.09094879031181335
00c06535-c8e0-4272-9394-a069fd2a575f,chirp3_1,True,False,0.003834666684269905,1122.6439942184056,0.06301835179328918
003ad086-f481-49d5-90a3-bfb1cf4347e7,chirp3_2,True,False,0.03312572464346886,1647.6686457911765,0.10127883404493332
01150b38-baff-492f-b76a-b7456f588b52,chirp3_2,True,False,0.00397222675383091,1017.4242346352374,0.10771390050649643
01c93f5a-7a82-4e89-8217-134bde03692e,chirp3_1,True,True,0.02975975163280964,1364.951081059549,0.0707087367773056
0031982f-c6bc-44b0-82b6-949b2051e8e7,chirp3_2,True,True,0.018023014068603516,1441.7287662751496,0.04158712923526764
02754c47-27c1-49a8-82cf-4931db052931,chirp3_1,True,True,0.061890169978141785,1846.0858812092906,0.10397549718618393
01c06646-cf7f-42d1-8ece-82286aa28e4d,chirp3_1,True,False,0.04980261251330376,1982.9453118396777,0.11801162362098694
013cd712-4f2b-4f83-ad1a-0e3297ea0ee3,chirp3_2,True,False,0.017640220001339912,1477.6339189764287,0.1008133515715599
01ede51a-ffbf-47df-9e35-9c91a61736c0,chirp3_1,True,True,0.01228999625891447,1176.8696158150865,0.0726628229022026
01ee7b0c-516f-4fd5-8e76-111901befad5,chirp3_1,True,True,0.0487360954284668,1606.0735223658357,0.13535380363464355
00835959-f165-4d31-a34f-2d64811472fc,chirp3_2,True,False,0.00041302022873423994,868.9143908256343,0.15090321004390717
01f9e02e-f952-458f-91cb-412fa913065c,chirp3_1,True,True,0.028080077841877937,1449.5665414198613,0.13246600329875946
01e216d0-193d-40c3-9085-3c51377a1ec6,chirp3_1,True,True,0.0076726991683244705,1005.8145719481012,0.16447773575782776
018b93d4-bb9c-4c0c-8433-ec4de4d722f3,chirp3_2,True,True,0.013947647996246815,1380.932824105274,0.12704673409461975
012170db-cbc5-478a-adf1-f374ea1f041e,chirp3_1,True,False,0.02084221877157688,1152.3997191665262,0.1442558914422989
01e633ed-399d-4248-a84e-b5b277fe20da,liva_1,False,False,0.06436562538146973,2395.939442947389,0.07623739540576935
00b6c2d0-fd97-4467-98f6-da9b346d9256,chirp3_1,True,False,0.030771303921937943,1843.1366175520493,0.15644249320030212
00146e47-2ab2-47be-8d83-375774491f94,chirp3_2,True,False,0.006122814957052469,1173.1754185952045,0.09069246798753738
00084e3c-d246-4afb-8571-775197821c2d,chirp3_2,True,False,0.00681793550029397,1017.6235288158556,0.10106704384088516
